timestamp_utc,run_id,model_name,record_type,selection_metric,selection_split,hidden_size,d_model,nhead,num_layers,dropout,lr,batch_size,hyperparameters_json,best_val_MSE,MSE,MAE,DA,best_epoch,tuning_notes,notes
2026-03-19T09:11:23+00:00,gru_experiment-20260319T091051Z,GRU,neural_model,best_val_MSE,validation,32,,,3,,0.001,32,"{""hidden"": 32, ""layers"": 3}",0.0001409312229411588,0.00010662668537848093,0.007283163139977544,0.43234323432343236,1,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=32,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=32
2026-03-19T09:11:43+00:00,gru_experiment-20260319T091123Z,GRU,neural_model,best_val_MSE,validation,32,,,3,,0.001,64,"{""hidden"": 32, ""layers"": 3}",0.0001351469770738869,9.82681884759436e-05,0.006616844517308704,0.48184818481848185,7,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=64,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=64
2026-03-19T09:11:58+00:00,gru_experiment-20260319T091143Z,GRU,neural_model,best_val_MSE,validation,32,,,3,,0.001,128,"{""hidden"": 32, ""layers"": 3}",0.0001412330450046424,0.00010397535742558451,0.006978623439252155,0.4273927392739274,4,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=128,model=GRU;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=hidden:32|layers:3|lr:0.001;selection=best_val_MSE;hidden=32;layers=3;lr=0.001;batch=128
2026-03-19T09:12:08+00:00,rnn_experiment-20260319T091159Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.001,64,"{""hidden"": 64, ""layers"": 2}",0.00014878615909579953,0.00011699565555572838,0.0073126263249167845,0.523102310231023,12,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.001;batch=64
2026-03-19T09:12:18+00:00,rnn_experiment-20260319T091209Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0005,64,"{""hidden"": 64, ""layers"": 2}",0.00014749374844360912,0.0001129478878607696,0.006854732524417292,0.5594059405940595,4,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0005;batch=64
2026-03-19T09:12:28+00:00,rnn_experiment-20260319T091218Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""layers"": 2}",0.00014393929484983093,0.00010042020634415195,0.006689803176645327,0.4834983498349835,7,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,model=RNN;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|hidden:64|layers:2;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64
2026-03-19T09:12:38+00:00,rnn_experiment-20260319T091228Z,RNN,neural_model,best_val_MSE,validation,32,,,2,,0.0001,64,"{""hidden"": 32, ""layers"": 2}",0.0001469338743610066,0.00013526264327402637,0.007242256577625379,0.5478547854785478,49,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=32;layers=2;lr=0.0001;batch=64
2026-03-19T09:12:48+00:00,rnn_experiment-20260319T091238Z,RNN,neural_model,best_val_MSE,validation,64,,,2,,0.0001,64,"{""hidden"": 64, ""layers"": 2}",0.00014464334097624175,0.00010617026145437263,0.006805061370575073,0.528052805280528,4,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=64;layers=2;lr=0.0001;batch=64
2026-03-19T09:13:00+00:00,rnn_experiment-20260319T091248Z,RNN,neural_model,best_val_MSE,validation,128,,,2,,0.0001,64,"{""hidden"": 128, ""layers"": 2}",0.00014536467988514497,0.00010915901618191178,0.007145379585672919,0.46204620462046203,7,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64,model=RNN;stage=hidden_sweep;candidate_param=hidden;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0001;selection=best_val_MSE;hidden=128;layers=2;lr=0.0001;batch=64
2026-03-19T09:13:06+00:00,rnn_experiment-20260319T091301Z,RNN,neural_model,best_val_MSE,validation,64,,,1,,0.0001,64,"{""hidden"": 64, ""layers"": 1}",0.00014221425759192356,9.817364779671741e-05,0.00656621147654654,0.5544554455445545,4,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64,model=RNN;stage=layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|hidden:64|lr:0.0001;selection=best_val_MSE;hidden=64;layers=1;lr=0.0001;batch=64
