model,run_id,timestamp,hyperparameters,hidden_size,d_model,nhead,num_layers,best_val_MSE,test_MSE,MAE,DA,best_epoch,notes,selection_reason
Transformer,transformer_experiment-20260330T122215Z,2026-03-30T12:22:35+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":1,""random_seed"":42}",,64,4,1,9.453573375312003e-05,3.6267442783206846e-05,0.004054863570688955,0.4899244332493703,55,model=Transformer;stage=num_layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|d_model:64|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=1;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122404Z,2026-03-30T12:24:55+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":2,""num_layers"":3,""random_seed"":42}",,64,2,3,9.505670115404232e-05,4.1130341771035336e-05,0.004640064471531115,0.535264483627204,81,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:3|lr:0.0005;selection=best_val_MSE;d_model=64;layers=3;nhead=2;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122547Z,2026-03-30T12:26:37+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":8,""num_layers"":3,""random_seed"":42}",,64,8,3,9.91014897707946e-05,4.293911241186175e-05,0.005174749090728167,0.4357682619647355,89,model=Transformer;stage=nhead_sweep;candidate_param=nhead;candidates=2|4|8;fixed=batch:64|d_model:64|layers:3|lr:0.0005;selection=best_val_MSE;d_model=64;layers=3;nhead=8;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122102Z,2026-03-30T12:21:40+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,64,4,2,0.00010838617625676242,3.374229132696179e-05,0.004107286408313063,0.5780856423173804,99,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122025Z,2026-03-30T12:21:01+00:00,"{""d_model"":32,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,32,4,2,0.00011057328208029711,6.47519201523201e-05,0.005938757340164899,0.6133501259445844,72,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=32;layers=2;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122236Z,2026-03-30T12:23:14+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,64,4,2,0.0001131422098431705,3.409194542095017e-05,0.004247824656252369,0.5730478589420654,99,model=Transformer;stage=num_layers_sweep;candidate_param=layers;candidates=1|2|3;fixed=batch:64|d_model:64|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T121908Z,2026-03-30T12:19:45+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,64,4,2,0.00012077088786616028,3.99817521059804e-05,0.004612388764522582,0.5906801007556675,86,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T122910Z,2026-03-30T12:29:40+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":3,""random_seed"":42}",,64,4,3,0.00013334403679205655,7.644004566075071e-05,0.005830806190744769,0.5604534005037783,99,model=Transformer;stage=batch_size_sweep;candidate_param=batch;candidates=32|64|128;fixed=d_model:64|layers:3|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=64;layers=3;nhead=4;lr=0.0005;batch=128,
Transformer,transformer_experiment-20260330T122141Z,2026-03-30T12:22:14+00:00,"{""d_model"":128,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,128,4,2,0.00014556518351176585,7.02968478595066e-05,0.006252342528034279,0.570528967254408,61,model=Transformer;stage=d_model_sweep;candidate_param=d_model;candidates=32|64|128;fixed=batch:64|layers:2|lr:0.0005|nhead:4;selection=best_val_MSE;d_model=128;layers=2;nhead=4;lr=0.0005;batch=64,
Transformer,transformer_experiment-20260330T121837Z,2026-03-30T12:19:07+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,64,4,2,0.0001838662894118486,7.160767357413292e-05,0.006545931546578468,0.43198992443324935,51,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.001;batch=64,
Transformer,transformer_experiment-20260330T121946Z,2026-03-30T12:20:24+00:00,"{""d_model"":64,""dropout"":0.1,""input_size"":8,""nhead"":4,""num_layers"":2,""random_seed"":42}",,64,4,2,0.00019590355741812274,4.305271754709588e-05,0.00446864355274717,0.5491183879093199,85,model=Transformer;stage=lr_sweep;candidate_param=lr;candidates=0.001|0.0005|0.0001;fixed=batch:64|d_model:64|layers:2|nhead:4;selection=best_val_MSE;d_model=64;layers=2;nhead=4;lr=0.0001;batch=64,
